,name,text_clean,Category_New,x,y
1004,Law 7565/1986 - Brazilian Aeronautical Code,an organ or commiss may be instal with the purpos of i promot the integr plan of the aeronaut infrastructur and it harmon with the economicfinanci possibl of the countri ii coordin the variou system or subsystem iii studi and propos the appropri measur for the harmon function of the variou system or subsystem iv to coordin the variou registr and homolog requir by law,None,13.028302,7.520764
1005,Law 7565/1986 - Brazilian Aeronautical Code,aircraft are consid to be ani maneuver devic in flight that can sustain itself and circul in the airspac by mean of aerodynam reaction capabl of transport peopl or thing the aircraft is a movabl properti that can be regist for the purpos of nation registr airworthi transfer by act among live person constitut of mortgag public and gener registr,None,9.8825,10.606208
1006,Law 7565/1986 - Brazilian Aeronautical Code,the civil aviat author may establish except to the registr refer to in § of thi articl,None,12.021416,8.723428
1007,Law 7565/1986 - Brazilian Aeronautical Code,aircraft are classifi a civil and militari member of the arm forc are consid to be militari personnel includ those request by law for militari mission articl i,None,11.155048,8.17933
1008,Law 7565/1986 - Brazilian Aeronautical Code,civil aircraft includ public aircraft and privat aircraft,None,12.953556,6.9772263
1009,Law 7565/1986 - Brazilian Aeronautical Code,the public aircraft are those destin for the servic of the public author includ those requisit a provid in law all other are privat aircraft,None,11.214752,8.556305
1010,Law 7565/1986 - Brazilian Aeronautical Code,unless otherwis state the precept of thi code do not appli to militari aircraft regul by special legisl articl §,None,12.434066,8.294956
1011,Law 7565/1986 - Brazilian Aeronautical Code,the aircraft is consid to have the nation of the state where it is regist,None,10.087764,10.309095
1012,Law 7565/1986 - Brazilian Aeronautical Code,the registr of an aircraft alreadi regist in anoth state may be carri out by the new purchas by prove the transfer of ownership or by the oper by mean of the express consent of the owner of the domain sole paragraph the owner 's consent may be manifest by mean of a special mandat in a claus of the respect aircraft util agreement or in a separ document,None,10.390794,11.119148
1013,Law 7565/1986 - Brazilian Aeronautical Code,the enrol will be provision when i made by the explor user lesse promissori purchas or by whoever be the possessor doe not own the aircraft but ha the express mandat or consent of the holder of the aircraft domain ii the seller reserv ownership of the aircraft until full payment of the price or until a certain condit is met but expressli consent to the buyer 's registr,None,10.301288,11.211556
1014,Law 7565/1986 - Brazilian Aeronautical Code,the occurr of a resolut condit establish in the contract lead to the cancel of the enrol while the acquitt or the occurr of a suspens condit author the definit enrol,None,12.96177,7.5028296
1015,Law 7565/1986 - Brazilian Aeronautical Code,a forward sale and purchas agreement provid the seller doe not reserv the properti to himself give rise to definit registr definit registr,None,13.132221,6.5054827
1016,Law 7565/1986 - Brazilian Aeronautical Code,art the nation and registr mark will be cancel i at the request of the owner or exploit when he must regist it in anoth state a long a there is no legal prohibit articl and sole paragraph ii ex officio when enrol in anoth countri iii when the aircraft is abandon or perish,None,9.0829115,11.385792
1017,Law 7565/1986 - Brazilian Aeronautical Code,no aircraft can be author to fli without the previou issuanc of the correspond airworthi certif which will onli be valid dure the stipul period and while compli with the mandatori condit mention therein articl and § the requir condit and proof necessari to obtain or renew the certif a well a the valid period and case of suspens or revoc,None,11.575314,10.275137
1018,Law 7565/1986 - Brazilian Aeronautical Code,foreign airworthi certif that meet the requir provid for in the regul mention in the previou paragraph and the intern accept condit may be valid,None,13.376195,9.12012
1019,Law 7565/1986 - Brazilian Aeronautical Code,the ownership of the aircraft is acquir i by construct ii by usucapt iii by hereditari right iv by registr of the transfer titl in the brazilian aeronaut regist v by legal transfer articl and,None,11.818684,8.501513
1020,Law 7565/1986 - Brazilian Aeronautical Code,in the transfer of the aircraft are alway includ unless expressli state otherwis the engin equip and intern instal,None,13.378493,6.82258
1021,Law 7565/1986 - Brazilian Aeronautical Code,the titl that transfer the ownership of an aircraft by an act between live person do not transfer it domain until the date they are regist in the brazilian aeronaut regist,None,9.473262,11.69877
1022,Law 7565/1986 - Brazilian Aeronautical Code,the aircraft construct project on behalf of the manufactur himself the construct contract on behalf of whoever contract it and the respect mortgag may be regist with the brazilian aeronaut registri,None,12.704443,9.126283
1023,Law 7565/1986 - Brazilian Aeronautical Code,aircraft ownership is lost by alien renunci abandon perish expropri and by the extinct caus foreseen by law the aircraft or part thereof is abandon when it legitim origin can not be determin or when the owner expressli declar hi intent to abandon it,None,10.783237,10.346643
1024,Law 7565/1986 - Brazilian Aeronautical Code,the aircraft is consid to have perish when it is verifi that it is imposs to recov it or after more than one hundr and eighti day have elaps a from the date on which it receiv the last offici notic,None,9.320256,10.918388
1025,Law 7565/1986 - Brazilian Aeronautical Code,onc an administr inquiri verifi the abandon or perish of the aircraft the respect registr will be cancel ex-officio,None,13.309124,6.9872885
1026,Law 7565/1986 - Brazilian Aeronautical Code,the contract that aim to transfer the ownership of an aircraft or the constitut of a right in rem over it may be drawn up by public or privat instrument sole paragraph in the case of a contract made abroad the provis of articl item iii appli,None,9.317987,12.0592
1027,Law 7565/1986 - Brazilian Aeronautical Code,an aircraft is exploit when an individu or legal entiti owner or not use it legitim for it own account with or without profit,None,10.479204,11.079817
1028,Law 7565/1986 - Brazilian Aeronautical Code,an aircraft oper or explor is consid to be i the natur or legal person provid air servic ii the natur or legal person who use aircraft own by him or anoth person directli or through repres to carri out oper that do not constitut the provis of air servic to third parti iii the charter who ha reserv the aircraft 's technic conduct direct and author over the crew iv the lesse who ha acquir the technic control of the lea aircraft and author over the crew,None,8.862329,11.059769
