,name,text_clean,Category_New,x,y
894,Law 7565/1986 - Brazilian Aeronautical Code,airport compris area destin to it own administr to land take off maneuv and park aircraft to the attend and movement of passeng baggag and cargo to air servic provid to the air cargo termin to public agenc that by legal provis must oper at intern airport to the use public and park their vehicl to the auxiliari servic of the airport or the use public to the appropri airport trade,None,5.5454526,7.9146934
895,Law 7565/1986 - Brazilian Aeronautical Code,the properti surround aerodrom and air navig aid facil are subject to special restrict sole paragraph the restrict to which thi articl refer are rel to the use of properti in term of build facil agricultur crop and object of a perman or temporari natur and anyth el that might hinder aircraft oper or caus interfer with the signal of radio navig aid or hinder the visibl of visual aid,None,5.6499624,8.433118
896,Law 7565/1986 - Brazilian Aeronautical Code,the restrict refer to in the previou articl are those specifi by the aeronaut author through approv of the follow plan valid respect for each type of air navig aid basic airfield protect zone plan nois zone plan basic helipoint protect zone plan protect zone plan and air navig aid accord to the conveni and peculiar of flight protect specif plan may be appli to each aerodrom observ the prescript where applic of the basic plan,None,4.5514803,7.9653397
897,Law 7565/1986 - Brazilian Aeronautical Code,the aerodrom protect zone basic plan the basic nois zone plan the helipad protect zone plan and the air navig protect and aid zone plan will be approv by an act of the presid of the republ,None,4.468185,7.9048605
898,Law 7565/1986 - Brazilian Aeronautical Code,the specif aerodrom protect zone plan and specif nois zone plan will be approv by act from the minist of aeronaut and transmit to the administr that must enforc the restrict,None,4.435524,7.958195
899,Law 7565/1986 - Brazilian Aeronautical Code,the public administr must make the zone of the soil use in the area neighbor the airfield compat with the special restrict includ in the basic and specif plan,None,5.0397243,8.113429
900,Law 7565/1986 - Brazilian Aeronautical Code,the special restrict establish appli to ani properti whether privat or public,None,5.6411657,10.042373
901,Law 7565/1986 - Brazilian Aeronautical Code,the respons for the instal oper and mainten of the obstacl signal equip will be of the owner holder of the use domain or possessor of the properti refer to in art,None,7.8321056,8.0670395
902,Law 7565/1986 - Brazilian Aeronautical Code,non-compli with the provis of paragraph will result in the imposit of a daili fine for violat of the provis of thi code pursuant to art without prejudic to the instal mainten or repair of the signal equip by the compet author at the offend 's expens,None,5.372285,10.03703
903,Law 7565/1986 - Brazilian Aeronautical Code,the aeronaut author may embargo the work or construct of ani natur that is contrari to the basic or specif plan of each airport or requir the elimin of obstacl erect in disagr with the said plan subsequ to their public at the risk of the offend who may not claim ani compens,None,5.0979333,8.606277
904,Law 7565/1986 - Brazilian Aeronautical Code,when the establish restrict impos demolit of obstacl erect befor the public of the basic or specif plan the owner will be entitl to compens,None,4.7092705,8.232784
905,Law 7565/1986 - Brazilian Aeronautical Code,the flight protect system aim at the regular safeti and effici of traffic flow in airspac compris the follow activ air traffic control aeronaut telecommun and air navig aid of aeronaut meteorolog of cartographi and aeronaut inform search and rescu of in-flight inspect of coordin and supervis of specif technic educ of supervis the manufactur repair mainten and distribut of ground-bas air navig aid equip,None,5.5206885,8.060368
906,Law 7565/1986 - Brazilian Aeronautical Code,aeronaut telecommun servic are classifi a aeronaut fix aeronaut mobil of aeronaut radionavig aeronaut broadcast aeronaut mobil satellit of aeronaut satellit radio navig,None,7.3587947,10.758045
907,Law 7565/1986 - Brazilian Aeronautical Code,the flight protect activ includ the coordin of search assist and rescu,None,5.1049776,8.260522
908,Law 7565/1986 - Brazilian Aeronautical Code,the captain of an aircraft is oblig to provid assist to anyon who is in danger of their life at sea in the air or on land a long a they can do so without danger to the aircraft it crew it passeng or other peopl,None,5.3716006,7.290767
909,Law 7565/1986 - Brazilian Aeronautical Code,everi ship 's captain at sea and ani person on land are oblig a long a they can do it without risk to themselv or other to assist those who are in danger of their live a a result of an aircraft crash or damag,None,5.2781305,7.2568445
910,Law 7565/1986 - Brazilian Aeronautical Code,assist may consist of simpl inform,None,6.602206,10.326421
911,Law 7565/1986 - Brazilian Aeronautical Code,the oblig to render assist whenev possibl fall upon aircraft in flight or readi to depart,None,6.796953,10.067919
912,Law 7565/1986 - Brazilian Aeronautical Code,in the absenc of other resourc the organ of the ministri of aeronaut in charg of coordin search and rescu oper may at it own discret assign ani aircraft in flight or readi to take off a specif mission in these oper,None,5.563506,7.593413
913,Law 7565/1986 - Brazilian Aeronautical Code,the oblig to provid assist ceas a soon a the oblig parti is awar that it ha been provid by someon el or when it is dismiss by the compet organ of the ministri of aeronaut refer to in the previou articl,None,4.8544965,11.813119
914,Law 7565/1986 - Brazilian Aeronautical Code,the command 's failur to provid assist exoner the aircraft 's owner or oper from respons unless they have determin not to provid assist,None,6.438119,9.7024765
